        Time	Energy		x1				x2			x3				x4			x5			x6	
   10100.000    2937.115   11183.939   60840.865    13756.613   11271.570      354.650   66957.298
   10200.000    2959.371   10998.171   61312.412    13680.809   11438.764      492.320   67601.486
   10300.000    3005.457   11012.706   61055.138    13469.755   11170.815      177.630   66941.077
   10400.000    2734.288   11099.915   60266.624    13776.796   11356.714      519.153   66731.322
   10500.000    2676.787   10423.399   61710.571    13810.602   11392.837      889.520   67928.938
   10600.000    3017.455   10369.136   60731.765    13910.788   11317.836     1220.962   66711.456
   10700.000    2925.745   10335.714   62465.088    13755.656   11570.118      868.174   68557.692
   10800.000    3052.867   10828.808   61213.406    13286.463   11176.977        4.295   66884.156
   10900.000    3057.513   10051.108   62429.794    13732.781   11434.738     1070.868   68196.214
   11000.000    2824.400    9947.095   62909.199    13731.822   11417.991     1158.999   68877.063
   11100.000    2803.302   10586.378   62607.721    13510.828   11204.961      352.581   68437.512
   11200.000    2822.879   10616.399   62155.277    13709.304   11340.485      480.660   68060.638
   11300.000    2869.440   10818.769   61975.042    13762.676   11250.543      482.288   67894.526
   11400.000    2997.258   10013.524   62407.734    13680.201   11740.559     1319.445   68803.804
   11500.000    3007.764   10545.173   61919.748    13480.103   11256.822      516.370   67750.245
   11600.000    2729.323   10794.561   61809.215    13925.363   11546.936      566.919   68062.945
   11700.000    2636.400    9916.406   62449.407    13774.236   11209.051     1434.198   68598.426
   11800.000    3052.253    9193.906   63906.836    13909.742   11428.934     2279.041   69846.721
   11900.000    2902.837    9561.977   63426.765    13889.911   11633.881     1957.804   69787.678
   12000.000    2937.615    9866.480   63053.211    13958.784   11470.326     1649.953   69143.572
   12100.000    2693.713    9916.891   62405.017    13617.981   11140.334     1262.537   68413.085
   12200.000    2987.756    9966.657   62630.615    13743.105   11540.134     1548.537   68955.082
   12300.000    2927.478    9846.025   62550.271    13732.737   11410.339     1627.655   68774.074
   12400.000    3024.464   10364.643   62067.336    13839.357   11181.573      651.492   67401.223
   12500.000    2989.879   10275.632   62307.196    13583.838   10876.974      706.966   67593.051
   12600.000    2860.219   10625.467   62374.134    13590.259   10752.240      375.460   67676.824
   12700.000    2564.529   10601.216   60829.583    13792.696   11278.436      686.580   67038.589
   12800.000    2908.613   10594.233   61455.633    14008.268   11509.978      758.175   67401.140
   12900.000    2802.564   11365.837   61054.942    13819.797   11388.754     230.308   66956.865
   13000.000    3099.158   11293.379   60952.728    13650.472   11217.165      104.068   66817.710
   13100.000    3052.178    9591.016   63284.096    13834.458   11459.967     1757.246   69205.689
   13200.000    2866.709   10254.717   60746.355    13791.783   11102.803      924.301   66369.685
   13300.000    2854.686   10013.214   61261.985    13728.530   11419.364      810.058   66921.406
   13400.000    3041.548   10759.158   61079.931    13704.387   11313.939      166.658   66573.750
   13500.000    2916.424    9663.381   62879.785    13627.297   11135.736     1336.583   68471.763
   13600.000    2973.041   11540.873   61189.821    13832.215   11429.912     553.468   66801.883
   13700.000    3159.528    9853.360   61932.478    13836.578   11468.839     1152.242   67410.814
   13800.000    3147.915   10452.490   61933.097    13478.343   11268.917      432.090   67460.336
   13900.000    3039.244   10210.723   61947.048    13735.023   11122.471      851.531   67357.505
   14000.000    3207.303   10416.277   62215.947    14070.413   11303.652      658.219   67316.379
   14100.000    3163.194    9717.683   61717.204    13689.699   10848.045     1059.783   66489.822
   14200.000    2944.800   10348.727   61969.669    13851.199   11386.088      887.176   67795.661
   14300.000    2994.956   10516.375   61866.071    13601.906   11441.772      746.273   67973.630
   14400.000    2646.452   10620.839   62101.042    13741.759   11176.913      643.048   68153.631
   14500.000    2990.681   10447.714   62797.271    13837.846   11493.104      767.705   68677.268
   14600.000    2924.396   10233.333   62720.587    13758.292   11253.980     1216.962   68742.175
   14700.000    3046.114   10967.353   61517.030    13994.681   11485.590      407.483   67336.661
   14800.000    2778.135   11378.012   60928.496    13689.824   11511.403     177.778   67172.174
   14900.000    2803.567    9868.159   61961.473    13764.553   11394.214     1658.058   68313.785
   15000.000    2762.647    9841.485   62857.404    13902.164   11434.865     1917.302   69386.245
   15100.000    2830.659   10144.098   61612.670    13763.541   11476.966     1335.716   67975.249
   15200.000    2785.673   10137.735   62295.190    13961.497   11729.987     1706.623   69122.366
   15300.000    2756.730   10487.585   61036.890    14036.797   11532.703     1527.129   67790.779
   15400.000    2457.826    9811.828   61876.409    13885.726   11441.562     2157.864   68944.112
   15500.000    2469.390   11066.798   61157.940    13982.211   11350.102      866.080   67989.318
   15600.000    2547.763   10458.181   60693.796    13764.664   11236.940     1043.507   67119.997
   15700.000    2367.773   10920.954   60574.780    13878.105   11402.687      714.111   67366.652
   15800.000    2893.380   11042.868   61115.368    13961.818   11415.758      404.132   67122.928
   15900.000    2707.947    9978.886   62109.672    13796.574   11456.837     1322.520   68363.394
   16000.000    2880.009    9690.215   62942.197    13635.883   11298.158     1422.995   68837.674
   16100.000    2731.817   10392.921   62178.248    13742.787   11395.341      817.313   68309.218
   16200.000    2702.733   10053.817   62530.382    13764.994   11393.819     1184.665   68694.955
   16300.000    2630.727    9646.400   62312.615    13659.157   11426.588     1458.114   68553.833
   16400.000    2629.819   10845.876   60269.568    13886.859   11266.718      738.219   66603.702
   16500.000    2744.560   10618.645   60548.424    13642.676   11173.007      844.268   66797.109
   16600.000    2523.830   11248.439   60054.279    13627.639   11087.186      265.758   66504.194
   16700.000    2612.454    9390.486   62420.039    13973.694   11452.059     1948.446   68624.884
   16800.000    2914.180   10406.313   61764.029    13987.047   11680.474      901.903   67851.491
   16900.000    2700.057    9879.345   62418.505    13824.481   11478.451     1412.587   68664.350
   17000.000    2725.933    9550.234   62936.598    13807.517   11361.432     1948.735   69263.549
   17100.000    2773.784    9831.934   62227.122    13780.776   11379.318     1497.925   68381.737
   17200.000    2619.466    8293.588   64512.622    14007.472   11499.354     3637.060   71315.686
   17300.000    2861.757    9033.208   63611.730    13667.030   11302.308     2533.646   69952.106
   17400.000    2700.100    9617.076   62368.467    13756.641   11423.913     1814.671   68767.386
   17500.000    2450.758   10105.461   62242.674    13841.543   11353.084     1399.518   68808.437
   17600.000    2796.186    9392.599   63341.066    13710.553   11415.420     2006.900   69649.246
   17700.000    2788.519    9321.217   63228.535    13733.953   11423.199     2298.142   69748.622
   17800.000    2646.980    8592.834   64636.724    13809.021   11460.326     2799.024   71032.906
   17900.000    2546.740    8772.276   64560.692    13864.585   11518.297     2788.644   71228.584
   18000.000    2638.395    9172.914   63302.327    13742.595   11270.157     2200.512   69564.922
   18100.000    2839.624    8934.657   63480.535    13893.575   11468.384     2475.427   69625.805
   18200.000    2839.592    8254.078   64513.679    13710.851   11522.551     2897.031   70636.896
   18300.000    2858.815    9103.590   63717.998    13952.202   11401.473     2517.382   69929.425
   18400.000    2788.584    9393.212   64226.126    13741.824   11440.361     1725.851   70255.141
   18500.000    2561.636    8495.203   65127.827    13906.302   11232.284     2652.699   71040.075
   18600.000    3112.070    9082.193   64111.945    13557.030   11355.074     2039.136   69919.249
   18700.000    2882.626    8465.271   64315.087    13768.399   11449.437     2582.079   70160.849
   18800.000    2696.634    9082.399   64375.378    13785.406   11673.590     2355.239   71004.565
   18900.000    3118.520    8464.384   64421.706    13654.836   11553.856     2550.200   70216.789
   19000.000    2573.604    9284.589   63322.659    13867.215   11607.408     2208.581   69982.418
   19100.000    2611.928   10149.841   62866.703    13680.298   11161.670     1060.160   68946.148
   19200.000    2668.178    9769.666   62753.105    13607.735   10997.795     1601.587   68846.240
   19300.000    2423.623    7748.623   66156.822    13539.584   11112.296     3610.670   72665.204
   19400.000    2544.870    9052.037   63504.930    13832.733   11225.654     2858.877   70263.896
   19500.000    2362.203   10417.403   62263.252    13755.745   11117.918     1348.475   69029.101
   19600.000    2613.888   10213.569   62264.383    13597.106   11257.705     1171.752   68696.415
   19700.000    2499.215    9715.489   62487.057    13633.575   11042.556     1688.848   68801.160
   19800.000    2564.577    9878.006   62297.143    13511.016   11210.831     1282.263   68592.650
   19900.000    2310.823   11234.727   60829.693    13706.296   11117.534      331.380   67496.214
   20000.000    2326.733   10741.466   61066.574    13616.073   11120.518      628.051   67613.803
   20100.000    2481.613   10398.834   61732.242    13929.301   11472.572      957.214   68149.948
   20200.000    2488.405   10483.636   61818.638    13924.080   11323.456     1116.500   68329.746
   20300.000    2687.083    9739.540   62609.282    13712.447   11430.253     1754.260   69133.805
   20400.000    2394.696    9451.482   62589.892    13928.405   11597.978     2133.736   69449.988
   20500.000    2229.497    9881.808   62489.520    13966.199   11659.029     1654.477   69489.140
   20600.000    2427.481   10601.616   61838.312    14091.875   11734.468     1231.396   68886.436
   20700.000    2459.265    9777.987   62041.704    13993.039   11568.360     1869.048   68804.797
   20800.000    2515.366   10589.150   62276.182    13692.928   11436.732      867.347   68961.118
   20900.000    2576.835   10444.030   62364.274    13785.541   11586.849     1000.343   69033.120
   21000.000    2586.644    9405.091   63614.669    13578.678   11062.022     1976.155   69892.616
   21100.000    2588.074   10462.023   62865.555    13645.335   11226.591     1142.545   69463.305
   21200.000    2363.540    9879.396   63176.310    13753.732   11375.339     1619.175   69932.948
   21300.000    2541.097    9726.308   62942.694    13749.490   11207.587     1696.253   69282.255
   21400.000    2814.781   10467.476   62263.302    13987.566   11643.901      966.318   68538.649
   21500.000    2497.883    9516.954   63286.591    13956.994   11637.174     2241.575   70227.416
   21600.000    2697.395    9843.058   62095.662    14225.727   11888.359     2285.805   69189.761
   21700.000    2625.629   10282.478   62690.434    14010.838   11733.152     1522.042   69591.640
   21800.000    2733.332   10204.603   62309.315    13725.341   11667.185     1281.108   69003.539
   21900.000    2305.606   10238.954   62496.962    13792.788   11397.223     1533.695   69568.439
   22000.000    2384.535   11233.916   61275.851    13700.127   11849.808      415.232   68690.144
   22100.000    2634.999   10946.906   61311.177    13591.232   11384.531      623.692   68040.075
   22200.000    2697.875   10952.611   61014.023    13690.686   11643.082      806.979   68028.134
   22300.000    2434.333   10760.295   62064.959    13782.778   11471.382     1063.741   69143.265
   22400.000    2399.605   11869.830   61287.218    13584.023   11533.016     333.321   68373.116
   22500.000    2479.589   10606.360   62096.130    13745.107   11374.359      948.991   68801.145
   22600.000    2647.157   10020.004   62455.255    13855.483   11688.111     1667.868   69328.597
   22700.000    2593.609   10477.243   61563.065    13937.016   11764.353     1291.986   68566.023
   22800.000    2537.928   11766.810   61024.264    13899.802   11601.528     110.163   67844.710
   22900.000    2420.613   10627.939   61997.542    13944.833   11831.732      876.637   68968.403
   23000.000    2570.411   10835.813   61723.129    13840.892   11634.171      685.819   68467.629
   23100.000    2511.116   10177.055   62185.761    13822.567   11529.407     1316.000   68874.540
   23200.000    2436.918   11023.676   61601.688    13888.647   11789.340      449.374   68538.514
   23300.000    2460.217   10129.861   62710.651    13748.567   11524.463     1318.913   69475.105
   23400.000    2357.055   11692.274   60407.288    13904.661   12157.383     243.766   67751.463
   23500.000    2644.649   11237.307   61524.556    14019.201   11933.009      255.621   68286.643
   23600.000    2694.851   10894.969   61279.577    14039.535   11915.178      877.754   68233.093
   23700.000    2581.981   11195.089   61426.105    13955.404   11863.898      464.507   68412.214
   23800.000    2556.690   11043.758   61977.826    13748.732   11679.500      721.435   69117.097
   23900.000    2737.427    9811.954   62032.231    13807.244   11808.725     1823.212   68931.451
   24000.000    2637.004   10086.516   62900.144    14071.430   11552.584     1903.797   69734.607
   24100.000    2587.974    9777.320   63192.605    13967.426   11742.291     2033.817   70190.634
   24200.000    2759.193    9813.388   63121.534    13731.012   11686.001     1619.939   69750.656
   24300.000    2945.652    8437.907   64114.401    14060.844   11900.007     3104.830   70550.649
   24400.000    2738.904    9254.762   63549.541    13663.656   11440.286     2160.680   70002.710
   24500.000    2326.274    9153.219   64520.581    13620.785   11392.054     2245.550   71364.345
   24600.000    2538.150    9301.766   63555.569    13772.371   11326.469     2241.444   70114.727
   24700.000    2773.789    9965.206   63885.646    13878.338   11647.395     1721.847   70567.967
   24800.000    2623.114   10008.784   63339.094    13669.340   11545.208     1338.129   69938.760
   24900.000    2638.098    9209.342   63512.944    13766.848   11642.281     2285.985   70245.605
   25000.000    2509.433    8110.687   65397.410    14049.942   11556.768     3497.648   72003.139
   25100.000    2639.780    8916.788   64903.992    13731.691   11460.359     2609.688   71519.356
   25200.000    2719.824    9702.313   63232.464    13637.853   11444.864     1578.255   69600.220
   25300.000    2429.543    8641.513   64480.046    14108.311   11780.857     3036.573   71401.135
   25400.000    2355.409    9256.091   64606.298    14006.606   11446.369     2453.688   71400.431
   25500.000    2382.317   10676.243   61892.727    13696.572   11266.529      676.890   68433.499
   25600.000    2520.563    9557.698   63616.886    14049.213   11674.747     2350.788   70630.343
   25700.000    2633.780   10210.358   62742.717    14081.591   11929.284     1560.032   69727.020
   25800.000    2484.874   10543.529   62163.444    13789.399   11734.811      632.930   68800.442
   25900.000    2383.802    9490.412   63086.905    14183.440   12126.450     2189.533   70326.059
   26000.000    2396.481   10047.653   62682.549    14068.395   11865.115     1595.544   69725.986
   26100.000    2258.581    9669.854   62803.348    14034.748   12139.110     1967.030   70286.014
   26200.000    2320.080    9567.629   63517.989    14126.835   12033.080     1894.948   70566.731
   26300.000    2412.662   11231.648   61671.838    14264.122   11990.362      555.485   68772.548
   26400.000    2440.427   10046.694   63042.739    14000.400   11854.007     1567.704   70070.318
   26500.000    2424.373   10096.188   63328.942    13989.329   11729.395     1631.390   70372.213
   26600.000    2513.522   10416.189   62107.544    13917.867   11728.937     1132.797   68954.078
   26700.000    2421.874    9279.853   63457.546    13705.943   11746.505     2237.312   70593.398
   26800.000    2395.322   10466.752   62857.189    13861.651   11698.502     1255.343   70020.813
   26900.000    2536.090    9592.470   64511.587    13972.732   12020.124     2284.371   71899.728
   27000.000    2210.825    9726.386   63491.744    14095.199   11522.508     2122.425   70557.039
   27100.000    2193.266   10228.669   63588.165    14184.662   11675.339     1790.362   70904.607
   27200.000    2536.238    9528.266   63363.977    14277.694   11997.225     2298.517   70374.053
   27300.000    2587.338   10333.986   62544.184    13995.942   11820.448     1584.038   69699.376
   27400.000    2452.565   11639.478   61997.510    14124.847   12013.742        2.213   69075.530
   27500.000    2704.501   10588.178   62307.474    14070.323   11958.996     1148.022   69227.846
   27600.000    2623.112   10213.719   62276.540    14273.342   12039.477     1649.681   69282.962
   27700.000    2623.114   10598.564   62780.242    13703.590   11798.299      740.482   69590.883
   27800.000    2566.524   11222.019   61241.516    14334.099   12170.801      998.573   68732.286
   27900.000    2471.895   11925.291   61645.936    13909.187   11561.476     342.849   68408.772
   28000.000    2598.033   11280.765   61278.082    14118.308   11836.267      687.088   68365.860
   28100.000    2535.518   11018.325   60187.715    14274.626   11956.167     1360.593   67712.657
   28200.000    2438.282   11424.415   61419.057    14356.756   11860.284     1040.177   68948.896
   28300.000    2504.479   10806.416   61524.726    13756.191   11535.542      903.599   68509.613
   28400.000    2426.653   12559.182   59946.417    14035.911   11566.724     691.871   66917.888
   28500.000    2196.228   11216.521   60900.422    14124.224   11679.835      727.492   68203.819
   28600.000    2177.161   11415.598   61420.824    13784.329   11670.817      230.569   68776.319
   28700.000    2368.046   11717.621   60280.628    14064.171   11687.098      195.404   67448.535
   28800.000    2291.676   11452.731   61685.763    13971.688   11703.352      229.161   68807.642
   28900.000    2276.949   10966.791   62647.583    14342.848   11649.074     1051.944   69695.596
   29000.000    2173.816   10913.954   61907.890    14174.963   11512.627     1035.295   69020.988
   29100.000    2272.987   10553.589   62593.581    13975.257   11868.607     1129.649   69897.181
   29200.000    2180.568   11737.802   60765.826    14146.496   11551.435      267.526   67995.525
   29300.000    2300.000   11143.184   62431.709    13848.536   11652.003      867.818   69946.179
   29400.000    2256.358   10687.057   61714.772    14178.242   11816.433     1997.052   69780.714
   29500.000    2349.904   11007.673   61439.202    13872.001   11666.737      869.237   68760.945
   29600.000    2198.422   11710.252   61758.251    13661.508   11603.212      165.073   69376.858
   29700.000    2284.086   11491.395   61229.093    13660.558   11534.329      146.798   68456.970
   29800.000    2222.792   11343.187   61512.809    13679.442   11214.628      410.370   68578.760
   29900.000    2374.582   11469.663   61912.121    13636.778   11233.203      181.512   68785.139
   30000.000    2333.981   10869.131   62200.325    13705.195   11497.241     1079.098   69606.618
   30100.000    2141.224   11323.677   62420.124    13880.182   11624.093      726.263   70072.752
   30200.000    2394.942   11596.873   61010.161    13803.644   11548.831      258.873   68216.152
   30300.000    2145.081   11476.322   61932.110    13882.253   11391.247      626.638   69398.983
   30400.000    2403.285   11537.021   60794.337    14179.129   11715.138      667.414   68131.496
   30500.000    2343.662   11141.911   61274.217    14199.503   11807.865     1058.909   68739.737
   30600.000    2112.336   10816.835   61788.069    14159.831   11823.318     1440.358   69596.414
   30700.000    2318.040   11681.791   60821.763    14003.904   11530.110      510.613   68222.333
   30800.000    2525.290   11698.261   60649.883    14362.771   11675.759      798.623   67934.464
   30900.000    2473.529   10335.492   62102.651    13910.256   11719.991     1581.208   69355.557
   31000.000    2528.821   10206.465   62148.401    14033.401   11266.535     1690.518   68749.697
   31100.000    2382.601   11222.684   61666.028    14149.281   11904.146     1192.857   69453.833
   31200.000    2652.400   10457.767   61390.312    13940.700   11618.561     1717.377   68590.918
   31300.000    2566.843   11071.801   61824.839    14232.927   12099.558     1137.043   69333.470
   31400.000    2542.622   11047.285   60966.688    13885.458   11945.862      750.417   68282.172
   31500.000    2553.276   10759.581   62879.468    13965.487   11975.680     1024.105   70120.071
   31600.000    2630.893   12031.258   60265.501    13976.916   12016.242      214.786   67919.977
   31700.000    2421.428   12151.158   59804.923    13825.452   11921.260     146.430   67484.031
   31800.000    2333.394   11235.267   60181.724    14199.391   11964.398      984.204   67832.807
   31900.000    2361.738   11800.914   60493.288    14053.416   11629.714      391.647   67900.409
   32000.000    2501.301   11345.590   60640.307    14001.344   11788.496      896.037   68167.785
   32100.000    2289.787   12459.072   59865.007    14073.832   11781.219     290.165   67451.515
   32200.000    2216.013   12752.203   58655.469    13844.796   11380.324     976.117   65751.069
   32300.000    2387.575   11071.892   59983.599    14103.819   11737.362     1314.156   67615.615
   32400.000    2388.612   12343.596   59093.951    14055.054   11819.042     311.482   66501.440
   32500.000    2598.975   11286.358   60845.869    13976.506   11945.022      751.470   68253.237
   32600.000    2506.592   10383.306   62127.982    14099.079   11979.944     1628.584   69514.145
   32700.000    2354.620   11138.712   61340.215    13892.896   11972.049      682.282   68885.742
   32800.000    2579.103   11207.377   60931.871    13855.265   12047.681      773.317   68525.877
   32900.000    2201.509   10783.429   60876.146    13823.676   11511.967     1083.804   68230.161
   33000.000    2451.895   10746.403   60841.691    13807.804   11627.369     1181.808   68137.572
   33100.000    2699.032   11546.271   60173.979    14081.179   11476.205      573.549   66989.793
   33200.000    2399.425   10566.991   62197.199    14021.569   11436.848     1346.446   69126.490
   33300.000    2556.172   10394.348   61520.212    13617.601   11534.221     1190.988   68465.995
   33400.000    2557.480   11480.215   59680.019    13678.003   11761.722       42.852   66729.326
   33500.000    2594.097   11700.204   59996.555    14055.115   12113.897       88.545   67249.989
   33600.000    2303.683   12375.811   60208.422    14199.188   11965.053     422.564   67623.851
   33700.000    2438.693   12320.322   59269.611    13639.138   11471.938     637.510   66346.530
   33800.000    2124.701   11738.309   59371.237    13844.765   11641.016      62.579   66718.517
